unique_id,ds,y_freight,y_items,y_weight_kg,items_missing_weight
30_36,2018-03-12,13.54,1,0.7,0
30_36,2018-03-19,13.93,1,0.375,0
30_36,2018-04-16,18.05,2,12.7,0
30_36,2018-04-23,14.71,1,0.75,0
30_36,2018-06-18,15.32,1,1.614,0
30_36,2018-06-25,15.32,1,1.614,0
30_36,2018-07-02,30.64,2,3.228,0
30_37,2016-10-03,11.74,1,1.0,0
30_37,2017-02-06,10.96,1,0.4,0
30_37,2017-05-15,12.61,1,0.107,0
30_37,2017-07-24,12.61,1,0.107,0
30_37,2017-09-11,22.01,1,11.1,0
30_37,2017-11-20,12.62,1,5.35,0
30_37,2017-11-27,12.82,1,0.283,0
30_37,2018-04-09,13.82,1,0.375,0
30_37,2018-04-16,13.59,1,0.3,0
30_37,2018-05-14,10.5,1,0.375,0
30_37,2018-06-18,15.0,1,0.9,0
30_37,2018-07-30,13.62,1,0.285,0
30_38,2017-02-27,11.12,1,0.5,0
30_38,2017-07-10,12.74,1,0.14,0
30_38,2017-07-31,18.05,1,2.45,0
30_38,2017-09-11,12.48,1,0.2,0
30_38,2017-10-02,34.49,2,11.25,0
30_38,2017-12-11,13.0,1,0.375,0
30_38,2018-01-15,15.13,1,3.55,0
30_38,2018-01-29,12.48,1,3.775,0
30_38,2018-03-19,27.4,2,0.575,0
30_38,2018-04-02,15.21,1,1.85,0
30_38,2018-05-14,29.57,2,1.964,0
30_38,2018-05-21,14.51,1,0.4,0
30_38,2018-05-28,15.48,1,1.05,0
30_38,2018-06-11,13.54,1,0.15,0
30_38,2018-06-18,27.52,2,1.4,0
30_38,2018-07-02,15.35,1,1.614,0
30_38,2018-08-27,15.39,1,1.614,0
30_39,2017-04-24,10.96,1,0.2,0
30_39,2017-05-01,12.48,1,0.4,0
30_39,2017-09-04,12.61,1,0.107,0
30_39,2018-01-15,14.56,1,4.1,0
30_39,2018-02-19,12.48,1,0.15,0
30_39,2018-04-30,14.16,1,0.617,0
30_39,2018-07-23,13.61,1,0.15,0
30_39,2018-07-30,14.18,1,3.85,0
30_41,2017-03-06,17.35,1,0.15,0
30_41,2017-05-08,16.06,1,0.2,0
30_41,2017-12-04,17.48,1,0.375,0
30_41,2018-01-29,16.92,1,0.285,0
30_41,2018-04-09,17.06,1,5.25,0
30_41,2018-04-16,17.41,1,0.375,0
30_41,2018-05-14,17.06,1,0.505,0
30_41,2018-05-28,17.41,1,0.375,0
30_41,2018-07-16,20.26,1,1.614,0
30_42,2017-12-11,16.75,1,0.138,0
30_42,2018-04-09,18.56,1,0.95,0
30_44,2017-08-07,18.41,1,0.35,0
30_44,2018-06-04,22.27,1,0.4,0
30_45,2017-02-20,17.78,1,2.2,0
30_45,2017-03-20,26.69,1,2.9,0
30_45,2017-11-27,17.83,1,0.538,0
30_45,2018-01-15,16.79,1,0.45,0
30_45,2018-03-26,44.36,2,0.98,0
30_45,2018-05-07,18.98,1,0.375,0
30_45,2018-07-23,22.21,1,0.25,0
30_46,2017-12-04,16.79,1,0.15,0
30_46,2018-06-25,27.2,1,1.614,0
30_47,2017-12-18,16.79,1,0.2,0
30_48,2017-05-08,17.06,1,0.2,0
30_48,2017-08-14,33.58,2,0.4,0
30_48,2017-12-11,16.93,1,5.35,0
30_48,2018-01-08,17.31,1,0.375,0
30_48,2018-01-15,16.79,1,0.45,0
30_48,2018-05-28,22.41,1,0.375,0
30_49,2018-03-26,32.43,1,2.55,0
30_50,2016-10-03,20.58,1,0.25,0
30_50,2017-02-20,20.4,1,0.3,0
30_50,2017-12-11,23.19,1,0.375,0
30_52,2017-08-28,21.15,1,2.1,0
30_52,2018-01-22,21.67,1,0.375,0
30_52,2018-04-02,24.48,1,0.285,0
30_52,2018-04-16,22.91,1,0.3,0
30_52,2018-07-02,23.33,1,0.225,0
30_54,2018-02-19,23.02,1,0.817,0
30_54,2018-04-30,22.99,1,5.35,0
30_55,2018-01-22,34.29,1,0.45,0
30_55,2018-02-05,36.02,1,0.817,0
30_55,2018-04-30,23.2,1,0.375,0
30_57,2018-05-07,22.85,1,0.15,0
30_57,2018-07-16,32.72,1,2.55,0
30_58,2017-07-10,63.449999999999996,3,1.2000000000000002,0
30_58,2017-07-24,44.099999999999994,2,0.44000000000000006,0
30_58,2018-02-05,31.51,1,6.965,0
30_58,2018-02-26,21.71,1,0.45,0
30_58,2018-03-19,51.1,1,0.15,0
30_58,2018-04-16,23.2,1,0.375,0
30_58,2018-06-04,72.74,1,9.075,0
30_58,2018-07-16,72.09,1,3.25,0
30_58,2018-07-23,60.94,1,2.05,0
30_59,2018-01-22,25.9,1,0.375,0
30_59,2018-04-16,27.76,1,0.375,0
30_60,2017-09-18,45.66,1,18.4,0
30_60,2018-04-02,24.48,1,0.285,0
30_60,2018-05-21,16.47,1,0.375,0
30_60,2018-07-30,23.45,1,2.15,0
30_61,2017-10-23,22.72,1,0.35,0
30_61,2018-01-08,21.67,1,0.375,0
30_62,2018-05-07,36.35,1,0.375,0
30_63,2017-10-23,68.34,2,0.726,0
30_64,2017-11-27,25.64,1,0.14,0
30_64,2017-12-11,53.769999999999996,2,4.25,0
30_64,2018-01-15,25.5,1,0.3,0
30_64,2018-01-29,90.62,2,0.966,0
30_65,2017-11-06,21.49,1,0.15,0
30_65,2017-11-20,44.510000000000005,2,0.55,0
30_65,2017-12-18,21.67,1,0.375,0
30_65,2018-01-01,35.67,1,0.285,0
30_65,2018-02-05,21.85,1,0.45,0
30_65,2018-03-12,23.19,1,0.15,0
30_65,2018-04-16,87.06,1,17.15,0
30_66,2017-03-06,25.12,1,0.4,0
30_66,2017-12-25,21.22,1,0.2,0
30_66,2018-04-02,47.67,2,0.635,0
30_66,2018-04-16,23.96,1,0.4,0
30_66,2018-07-30,27.08,1,1.614,0
30_68,2017-05-08,36.02,1,0.6,0
30_68,2017-12-04,105.08,2,0.975,0
30_68,2018-01-01,31.88,1,0.34,0
30_68,2018-07-30,64.47,1,0.9,0
30_69,2018-01-22,25.38,1,0.15,0
30_69,2018-05-07,27.41,1,0.15,0
30_70,2017-05-22,14.3,1,0.2,0
30_70,2017-11-20,15.67,1,0.375,0
30_70,2017-12-25,15.15,1,2.533,0
30_70,2018-02-19,14.8,1,0.45,0
30_70,2018-04-02,54.06,1,12.5,0
30_70,2018-06-18,18.05,1,1.614,0
30_71,2017-01-09,14.11,1,0.4,0
30_71,2017-02-06,36.23,1,4.3,0
30_71,2017-05-15,14.42,1,4.2,0
30_71,2017-10-30,14.92,1,0.207,0
30_71,2018-01-01,24.57,1,0.2,0
30_71,2018-01-15,21.86,1,12.0,0
30_71,2018-02-12,14.8,1,0.45,0
30_71,2018-03-05,15.99,1,0.275,0
30_71,2018-04-23,19.49,1,0.4,0
30_71,2018-06-04,92.4,6,8.7,0
30_71,2018-06-18,15.79,1,0.2,0
30_71,2018-07-16,20.83,1,0.45,0
30_71,2018-07-30,3.89,1,0.3,0
30_71,2018-08-20,33.08,2,0.9,0
30_72,2017-05-29,16.92,1,0.107,0
30_72,2017-12-25,15.11,1,0.4,0
30_72,2018-02-12,15.79,1,0.6,0
30_72,2018-04-02,16.32,1,0.285,0
30_73,2017-05-01,16.38,1,0.115,0
30_73,2017-12-11,17.7,1,1.4,0
30_73,2018-04-09,23.28,1,0.285,0
30_74,2017-02-27,16.05,1,0.1,0
30_74,2017-11-20,17.48,1,0.375,0
30_74,2018-05-07,12.36,1,0.375,0
30_75,2017-01-09,16.05,1,0.4,0
30_75,2017-05-01,16.32,1,0.2,0
30_75,2017-08-28,33.84,2,0.214,0
30_75,2018-02-19,17.92,1,0.15,0
30_76,2017-07-03,33.82,2,0.5,0
30_76,2018-05-14,22.06,1,0.55,0
30_76,2018-06-11,27.49,1,0.25,0
30_76,2018-07-30,55.78,2,0.45,0
30_78,2017-02-06,22.56,1,0.6,0
30_78,2018-04-09,19.09,1,0.6,0
30_78,2018-06-25,32.87,1,0.25,0
30_79,2017-05-01,47.95,3,0.515,0
30_79,2017-06-26,17.05,1,0.14,0
30_79,2017-11-20,33.82,2,0.98,0
30_79,2018-02-12,23.97,1,6.965,0
30_79,2018-03-05,22.18,1,0.49,0
30_80,2017-10-16,15.79,1,5.25,0
30_80,2018-01-08,16.61,1,0.15,0
30_81,2016-10-03,16.78,1,1.0,0
30_81,2017-11-20,17.48,1,0.375,0
30_82,2018-07-23,18.5,1,0.45,0
30_83,2017-09-25,16.92,1,0.15,0
30_83,2018-01-15,16.79,1,0.2,0
30_83,2018-04-02,17.18,1,0.3,0
30_83,2018-04-16,17.06,1,0.465,0
30_83,2018-06-11,51.39,3,0.44999999999999996,0
30_84,2017-12-11,16.79,1,0.55,0
30_84,2018-01-15,16.79,1,0.15,0
30_85,2018-02-26,17.92,1,0.285,0
30_85,2018-03-12,22.06,1,0.25,0
30_85,2018-08-13,29.74,1,1.398,0
30_86,2017-02-27,17.47,1,1.7,0
30_86,2017-05-15,17.06,1,0.2,0
30_86,2017-12-25,17.31,1,0.375,0
30_86,2018-06-04,31.94,1,5.475,0
30_86,2018-07-23,23.18,1,0.375,0
30_87,2017-05-29,20.22,1,2.0,0
30_87,2018-05-14,16.78,1,0.375,0
30_87,2018-07-09,22.62,1,0.15,0
30_88,2017-05-01,18.05,1,0.2,0
30_88,2017-05-22,16.79,1,0.7,0
30_88,2017-05-29,16.92,1,0.107,0
30_88,2017-10-09,19.98,1,3.3,0
30_88,2017-11-20,19.92,1,0.05,0
30_88,2018-01-22,16.2,1,0.375,0
30_88,2018-05-14,22.96,1,0.35,0
30_88,2018-05-21,19.27,1,9.075,0
30_89,2017-07-24,16.92,1,0.107,0
30_89,2017-11-06,17.75,1,0.138,0
30_89,2018-03-12,19.95,1,0.15,0
30_89,2018-08-06,31.57,1,2.55,0
30_90,2017-10-09,18.96,1,1.0,0
30_90,2018-06-04,20.22,1,0.3,0
30_90,2018-08-13,19.32,1,0.1,0
30_91,2018-02-19,18.89,1,0.285,0
30_91,2018-04-16,22.42,1,1.85,0
30_92,2017-11-13,17.63,1,0.2,0
30_92,2017-11-20,19.45,1,0.375,0
30_93,2017-06-05,17.76,1,0.107,0
30_93,2017-12-18,18.15,1,0.375,0
30_93,2018-02-12,17.63,1,5.25,0
30_93,2018-03-12,19.74,1,0.45,0
30_93,2018-03-19,27.07,1,2.55,0
30_94,2018-02-12,25.22,1,2.55,0
30_94,2018-02-26,17.7,1,0.1,0
30_95,2017-06-19,25.63,1,0.2,0
30_95,2018-05-14,40.55,1,0.85,0
30_96,2017-08-07,26.89,1,0.15,0
30_96,2018-01-22,25.7,1,0.2,0
30_97,2017-01-23,18.0,1,2.8,0
30_97,2017-01-30,18.0,1,3.0,0
30_97,2018-08-06,56.36,1,3.25,0
31_01,2017-03-06,14.11,1,0.2,0
31_01,2017-03-13,14.11,1,0.2,0
31_01,2017-07-10,14.1,1,0.2,0
31_01,2017-08-28,14.16,1,0.083,0
31_01,2017-09-04,14.1,1,0.2,0
31_01,2017-09-11,15.22,1,1.625,0
31_01,2017-10-02,16.67,1,0.85,0
31_01,2017-10-30,14.1,1,0.2,0
31_01,2017-11-06,14.81,1,0.383,0
31_01,2017-11-20,28.2,2,0.45,0
31_01,2018-01-01,14.1,1,0.2,0
31_01,2018-01-08,14.1,1,0.075,0
31_01,2018-02-19,29.68,2,0.6000000000000001,0
31_01,2018-03-19,48.17,3,3.01,0
31_01,2018-04-02,4.4,1,0.9,0
31_01,2018-05-07,15.23,1,0.1,0
31_01,2018-05-14,15.71,1,0.475,0
31_01,2018-05-21,30.46,2,0.5,0
31_01,2018-07-23,16.03,1,0.43,0
31_01,2018-07-30,15.26,1,0.2,0
31_02,2017-02-06,14.14,1,0.5,0
31_02,2017-02-13,14.11,1,0.2,0
31_02,2017-03-06,14.11,1,0.2,0
31_02,2017-03-20,28.22,2,1.166,0
31_02,2017-04-03,14.59,1,0.9,0
31_02,2017-05-22,14.1,1,0.2,0
31_02,2017-06-12,14.1,1,0.2,0
31_02,2017-06-19,24.14,1,5.6,0
31_02,2017-07-31,14.1,1,0.2,0
31_02,2017-08-07,102.49000000000001,3,15.65,0
31_02,2017-08-14,14.1,1,0.2,0
31_02,2017-08-28,15.11,1,1.15,0
31_02,2017-10-09,15.11,1,0.712,0
31_02,2017-11-13,14.1,1,0.45,0
31_02,2017-11-20,44.800000000000004,3,1.375,0
31_02,2017-12-11,14.1,1,0.283,0
31_02,2018-01-08,14.1,1,0.6,0
31_02,2018-01-22,14.1,1,0.2,0
31_02,2018-01-29,14.1,1,0.2,0
31_02,2018-02-19,28.23,2,0.483,0
31_02,2018-02-26,16.63,1,1.3,0
31_02,2018-03-05,30.950000000000003,2,0.725,0
31_02,2018-06-04,15.23,1,0.2,0
31_02,2018-07-02,15.26,1,0.2,0
31_02,2018-07-23,15.87,1,0.325,0
31_02,2018-08-06,15.92,1,0.56,0
31_02,2018-08-20,18.11,1,1.1,0
31_03,2017-05-29,14.1,1,0.26,0
31_03,2017-08-14,42.3,3,0.8999999999999999,0
31_03,2017-08-21,14.1,1,0.2,0
31_03,2017-09-18,14.1,1,0.2,0
31_03,2017-10-16,14.1,1,0.1,0
31_03,2017-10-30,15.11,1,0.712,0
31_03,2017-11-13,16.09,1,1.0,0
31_03,2017-11-20,14.1,1,0.283,0
31_03,2017-11-27,29.21,2,0.6000000000000001,0
31_03,2017-12-11,32.17,2,1.55,0
31_03,2018-01-01,14.26,1,0.55,0
31_03,2018-01-29,20.33,1,1.25,0
31_03,2018-02-05,42.3,3,1.2,0
31_03,2018-02-12,14.1,1,0.26,0
31_03,2018-02-19,28.2,2,0.55,0
31_03,2018-02-26,29.7,2,1.45,0
31_03,2018-03-12,15.23,1,0.2,0
31_03,2018-04-16,15.23,1,0.2,0
31_03,2018-04-23,16.32,1,1.15,0
31_03,2018-05-21,18.25,1,1.25,0
31_03,2018-06-25,15.34,1,0.2,0
31_03,2018-07-02,16.03,1,0.43,0
31_03,2018-07-16,18.54,1,1.25,0
31_03,2018-07-30,15.26,1,0.2,0
31_03,2018-08-13,15.92,1,0.56,0
31_04,2017-02-06,28.22,2,2.3049999999999997,0
31_04,2017-02-13,14.11,1,0.3,0
31_04,2017-03-27,28.28,2,1.083,0
31_04,2017-05-01,57.69,4,3.0500000000000003,0
31_04,2017-05-15,14.1,1,0.26,0
31_04,2017-07-03,14.1,1,0.2,0
31_04,2017-07-17,20.26,1,2.2,0
31_04,2017-07-24,16.63,1,1.05,0
31_04,2017-07-31,327.04,2,28.0,0
31_04,2017-08-21,48.78,4,0.55,0
31_04,2017-09-11,17.29,1,3.2,0
31_04,2017-10-02,20.16,1,2.2,0
31_04,2017-11-13,14.71,1,2.95,0
31_04,2017-11-20,43.07,1,1.6,0
31_04,2017-12-04,16.63,1,1.3,0
31_04,2017-12-11,35.44,2,2.25,0
31_04,2017-12-18,28.2,2,0.46,0
31_04,2017-12-25,14.1,1,0.25,0
31_04,2018-01-01,14.1,1,0.283,0
31_04,2018-01-08,14.1,1,0.2,0
31_04,2018-01-22,30.939999999999998,2,1.8499999999999999,0
31_04,2018-01-29,16.62,1,1.2,0
31_04,2018-02-26,31.51,2,2.7600000000000002,0
31_04,2018-03-05,16.32,1,1.1,0
31_04,2018-03-19,16.97,1,2.2,0
31_04,2018-04-16,15.23,1,0.45,0
31_04,2018-04-23,30.46,2,0.30000000000000004,0
31_04,2018-04-30,15.23,1,0.15,0
31_04,2018-05-07,15.34,1,0.15,0
31_04,2018-05-21,30.630000000000003,2,0.35,0
31_04,2018-06-18,66.65,4,2.15,0
31_04,2018-07-09,16.4,1,1.15,0
31_04,2018-07-23,49.58,3,1.9300000000000002,0
31_04,2018-07-30,81.67,5,3.05,0
31_04,2018-08-06,15.26,1,0.2,0
31_04,2018-08-13,15.26,1,0.2,0
31_04,2018-08-20,15.92,1,0.4,0
31_05,2017-03-13,14.11,1,0.2,0
31_05,2017-04-24,28.220000000000002,2,1.4,0
31_05,2017-05-15,14.1,1,0.2,0
31_05,2017-05-29,14.1,1,0.25,0
31_05,2017-06-12,14.1,1,0.3,0
31_05,2017-06-26,14.1,1,0.2,0
31_05,2017-07-31,14.1,1,0.2,0
31_05,2017-08-14,15.53,1,1.1,0
31_05,2017-10-09,36.13,2,4.0,0
31_05,2017-10-30,14.1,1,0.175,0
31_05,2017-11-13,14.1,1,0.2,0
31_05,2017-11-20,36.980000000000004,2,3.7,0
31_05,2017-11-27,14.1,1,0.4,0
31_05,2017-12-04,16.88,1,1.1,0
31_05,2017-12-11,48.69,3,1.75,0
31_05,2018-01-01,15.11,1,0.4,0
31_05,2018-01-08,15.21,1,0.5,0
31_05,2018-01-29,14.1,1,0.2,0
31_05,2018-02-05,15.11,1,1.1,0
31_05,2018-02-12,60.68,4,5.1,0
31_05,2018-02-19,14.1,1,0.2,0
31_05,2018-02-26,25.82,2,0.66,0
31_05,2018-03-05,31.55,2,0.77,0
31_05,2018-03-19,16.79,1,0.55,0
31_05,2018-04-09,15.23,1,0.2,0
31_05,2018-04-23,45.77,3,0.45,0
31_05,2018-05-07,32.38,2,0.91,0
31_05,2018-05-14,16.32,1,1.15,0
31_05,2018-05-21,18.25,1,1.25,0
31_05,2018-06-25,19.41,1,1.047,0
31_05,2018-07-02,16.4,1,1.15,0
31_05,2018-07-16,32.84,2,1.7999999999999998,0
31_05,2018-07-23,18.25,1,1.4,0
31_05,2018-07-30,34.46,2,1.65,0
31_05,2018-08-06,15.26,1,0.2,0
31_05,2018-08-13,15.46,1,0.4,0
31_06,2017-01-30,17.37,1,1.4,0
31_06,2017-02-13,15.7,1,1.2,0
31_06,2017-02-27,15.7,1,1.1,0
31_06,2017-03-06,14.52,1,0.3,0
31_06,2017-03-27,14.52,1,0.2,0
31_06,2017-04-10,14.52,1,0.2,0
31_06,2017-04-17,43.56,3,0.6000000000000001,0
31_06,2017-05-15,14.1,1,0.2,0
31_06,2017-06-05,15.53,1,0.8,0
31_06,2017-06-19,14.1,1,0.2,0
31_06,2017-07-10,14.1,1,0.649,0
31_06,2017-07-17,14.1,1,0.2,0
31_06,2017-07-31,74.08,1,15.25,0
31_06,2017-08-07,14.52,1,0.6,0
31_06,2017-08-14,28.259999999999998,2,0.8,0
31_06,2017-08-21,41.87,1,12.0,0
31_06,2017-08-28,14.1,1,0.25,0
31_06,2017-10-02,14.13,1,0.45,0
31_06,2017-10-16,14.1,1,0.25,0
31_06,2017-11-20,29.68,2,1.3,0
31_06,2017-12-11,34.43,2,1.51,0
31_06,2018-01-29,15.17,1,0.5,0
31_06,2018-02-05,60.57,4,3.7749999999999995,0
31_06,2018-02-26,14.59,1,0.56,0
31_06,2018-03-05,15.23,1,0.25,0
31_06,2018-03-19,25.42,1,0.35,0
31_06,2018-04-02,15.51,1,0.3,0
31_06,2018-05-07,32.36,2,0.675,0
31_06,2018-05-14,16.58,1,0.15,0
31_06,2018-06-04,16.32,1,0.65,0
31_06,2018-06-11,61.53,3,2.7,0
31_06,2018-06-18,30.490000000000002,2,0.5,0
31_06,2018-06-25,31.869999999999997,2,0.9600000000000001,0
31_06,2018-07-09,18.54,1,1.25,0
31_06,2018-07-16,31.23,2,0.6000000000000001,0
31_06,2018-08-13,48.61,3,1.6,0
31_06,2018-08-20,15.92,1,0.4,0
31_07,2017-02-13,15.7,1,1.1,0
31_07,2017-02-20,15.7,1,1.2,0
31_07,2017-02-27,14.52,1,0.2,0
31_07,2017-04-17,14.86,1,2.5,0
31_07,2017-05-15,14.1,1,0.2,0
31_07,2017-05-22,14.1,1,0.2,0
31_07,2017-05-29,15.54,1,1.5,0
31_07,2017-06-19,14.1,1,0.2,0
31_07,2017-07-03,14.13,1,0.45,0
31_07,2017-09-25,28.2,2,0.45,0
31_07,2017-10-02,31.23,2,1.02,0
31_07,2017-10-16,14.1,1,0.2,0
31_07,2017-10-23,14.13,1,0.31,0
31_07,2017-11-06,14.1,1,0.382,0
31_07,2017-11-13,15.11,1,1.15,0
31_07,2017-12-04,14.1,1,0.425,0
31_07,2018-01-15,45.74,3,1.573,0
31_07,2018-02-05,15.11,1,1.1,0
31_07,2018-03-26,15.53,1,1.25,0
31_07,2018-04-23,22.98,2,2.55,0
31_07,2018-05-07,12.92,1,2.2,0
31_07,2018-05-14,15.71,1,0.56,0
31_07,2018-05-21,15.23,1,0.2,0
31_07,2018-05-28,15.23,1,0.2,0
31_07,2018-06-04,15.23,1,0.25,0
31_07,2018-07-16,16.44,1,0.25,0
31_07,2018-08-20,15.62,1,0.25,0
31_08,2017-01-30,14.15,1,0.5,0
31_08,2017-03-20,15.32,1,1.1,0
31_08,2017-04-03,29.08,2,0.7,0
31_08,2017-05-15,15.18,1,0.725,0
31_08,2017-05-29,14.1,1,0.2,0
31_08,2017-06-05,14.1,1,0.2,0
31_08,2017-06-12,14.16,1,0.083,0
31_08,2017-06-19,20.26,1,2.2,0
31_08,2017-07-10,15.53,1,0.8,0
31_08,2017-08-14,16.74,1,0.7,0
31_08,2017-08-28,14.1,1,0.1,0
31_08,2017-09-11,20.51,1,3.8,0
31_08,2017-10-16,14.1,1,0.2,0
31_08,2017-10-23,28.23,2,0.7,0
31_08,2017-11-13,16.6,1,1.1,0
31_08,2017-11-20,14.1,1,0.3,0
31_08,2017-12-04,36.43,1,2.2,0
31_08,2018-01-01,47.0,3,2.45,0
31_08,2018-01-15,14.1,1,0.2,0
31_08,2018-01-29,14.16,1,0.45,0
31_08,2018-02-19,42.31,3,0.65,0
31_08,2018-03-26,17.97,1,1.25,0
31_08,2018-06-04,16.25,1,0.15,0
31_08,2018-06-11,15.71,1,0.43,0
31_08,2018-07-23,38.43,1,1.965,0
31_08,2018-08-13,15.27,1,0.2,0
31_09,2017-02-13,15.7,1,1.1,0
31_09,2017-02-27,30.22,2,1.3,0
31_09,2017-03-06,14.7,1,1.4,0
31_09,2017-04-10,29.52,2,1.1,0
31_09,2017-07-17,14.1,1,0.25,0
31_09,2017-08-28,28.2,2,0.75,0
31_09,2017-09-11,35.37,2,2.6500000000000004,0
31_09,2017-09-18,31.049999999999997,2,13.65,0
31_09,2017-10-16,28.310000000000002,2,0.8999999999999999,0
31_09,2017-10-23,15.39,1,1.4,0
31_09,2017-11-06,28.2,2,0.65,0
31_09,2017-11-20,15.11,1,0.55,0
31_09,2017-12-18,30.839999999999996,2,1.4,0
31_09,2018-01-15,14.1,1,1.0,0
31_09,2018-02-05,44.44,3,2.8,0
31_09,2018-02-12,30.57,1,10.9,0
31_09,2018-02-19,30.729999999999997,2,1.55,0
31_09,2018-03-12,18.25,1,2.2,0
31_09,2018-04-16,16.36,1,0.85,0
31_09,2018-04-30,15.23,1,0.2,0
31_09,2018-05-28,15.23,1,0.35,0
31_09,2018-07-02,15.26,1,0.2,0
31_09,2018-07-16,16.03,1,0.43,0
31_09,2018-07-30,15.93,1,0.56,0
31_09,2018-08-13,16.05,1,0.5,0
31_09,2018-08-20,15.86,1,0.1,0
31_11,2017-01-23,14.52,1,0.15,0
31_11,2017-03-13,14.52,1,0.25,0
31_11,2017-05-01,14.52,1,0.3,0
31_11,2017-06-12,15.1,1,0.2,0
31_11,2017-06-19,15.1,1,0.55,0
31_11,2017-07-03,15.1,1,0.2,0
31_11,2017-07-10,15.1,1,0.25,0
31_11,2017-07-24,15.69,1,3.8,0
31_11,2017-07-31,15.1,1,0.3,0
31_11,2017-08-28,15.1,1,0.2,0
31_11,2017-09-11,15.1,1,0.2,0
31_11,2017-09-18,31.31,2,0.895,0
31_11,2017-10-16,27.51,1,5.4,0
31_11,2017-11-27,16.11,1,1.1,0
31_11,2017-12-25,21.26,1,1.2,0
31_11,2018-02-05,7.29,1,0.4,0
31_11,2018-04-02,18.51,1,0.325,0
31_11,2018-04-23,18.23,1,0.05,0
31_11,2018-04-30,18.23,1,0.4,0
31_11,2018-05-07,36.46,2,0.30000000000000004,0
31_11,2018-06-04,22.93,1,0.8,0
31_11,2018-08-06,1.24,1,0.1,0
31_12,2017-01-30,61.41,4,3.15,0
31_12,2017-05-08,15.52,1,0.85,0
31_12,2017-06-19,17.16,1,1.1,0
31_12,2017-07-10,16.11,1,0.6,0
31_12,2017-08-28,15.1,1,0.2,0
31_12,2017-09-11,36.78,2,2.6500000000000004,0
31_12,2017-11-27,30.2,2,0.5329999999999999,0
31_12,2017-12-11,30.2,2,0.566,0
31_12,2018-01-01,15.1,1,0.05,0
31_12,2018-01-22,15.2,1,0.6,0
31_12,2018-02-12,16.49,1,1.15,0
31_12,2018-02-19,63.28,4,1.4500000000000002,0
31_12,2018-02-26,15.59,1,0.56,0
31_12,2018-03-12,18.82,1,0.57,0
31_12,2018-03-26,58.07,2,5.7829999999999995,0
31_12,2018-04-23,18.79,1,5.35,0
31_12,2018-05-07,16.47,1,2.2,0
31_12,2018-06-11,18.3,1,0.2,0
31_12,2018-07-30,19.07,1,0.4,0
31_13,2016-10-03,14.52,1,0.2,0
31_13,2016-10-10,22.66,1,2.5,0
31_13,2017-02-06,15.7,1,1.1,0
31_13,2017-03-06,14.52,1,0.2,0
31_13,2017-03-27,30.15,2,0.8,0
31_13,2017-04-17,15.0,1,0.85,0
31_13,2017-05-15,14.1,1,0.2,0
31_13,2017-05-22,14.1,1,0.075,0
31_13,2017-05-29,15.1,1,0.2,0
31_13,2017-06-05,14.1,1,0.2,0
31_13,2017-06-12,61.39,4,1.6,0
31_13,2017-06-26,14.1,1,0.2,0
31_13,2017-07-10,14.1,1,0.2,0
31_13,2017-07-17,14.1,1,0.3,0
31_13,2017-07-24,14.13,1,0.45,0
31_13,2017-07-31,16.11,1,0.65,0
31_13,2017-08-14,15.1,1,0.1,0
31_13,2017-08-21,20.16,1,2.2,0
31_13,2017-09-11,119.69,5,21.775,0
31_13,2017-09-18,14.1,1,0.2,0
31_13,2017-10-02,1.28,1,0.05,0
31_13,2017-10-16,32.28,2,1.0,0
31_13,2017-11-13,31.909999999999997,2,1.5999999999999999,0
31_13,2017-11-20,16.64,1,0.85,0
31_13,2017-11-27,14.1,1,0.433,0
31_13,2017-12-04,68.34,3,3.883,0
31_13,2017-12-18,30.25,2,0.7,0
31_13,2018-01-08,56.4,4,0.4,0
31_13,2018-01-15,50.96,3,2.35,0
31_13,2018-01-29,14.1,1,0.2,0
31_13,2018-02-05,30.57,1,10.9,0
31_13,2018-02-12,15.1,1,0.26,0
31_13,2018-02-26,32.02,2,1.55,0
31_13,2018-03-05,31.44,2,1.325,0
31_13,2018-03-12,18.23,1,0.3,0
31_13,2018-03-19,33.29,2,1.825,0
31_13,2018-03-26,33.480000000000004,2,0.55,0
31_13,2018-04-16,15.23,1,0.3,0
31_13,2018-04-23,70.0,4,4.074999999999999,0
31_13,2018-04-30,33.74,2,0.44999999999999996,0
31_13,2018-05-14,30.46,2,1.0,0
31_13,2018-05-21,53.849999999999994,3,1.8,0
31_13,2018-06-04,18.58,1,0.35,0
31_13,2018-06-11,18.27,1,0.05,0
31_13,2018-07-09,33.64,2,0.4,0
31_13,2018-07-16,73.83,4,1.6099999999999999,0
31_13,2018-07-23,70.74,4,1.31,0
31_13,2018-07-30,62.29,4,1.75,0
31_13,2018-08-06,15.92,1,0.56,0
31_13,2018-08-13,52.47,3,1.1,0
31_13,2018-08-20,18.23,1,0.1,0
31_14,2017-02-27,14.52,1,0.338,0
31_14,2017-03-06,30.22,2,1.4,0
31_14,2017-03-27,14.52,1,0.225,0
31_14,2017-04-17,14.52,1,0.2,0
31_14,2017-05-29,15.1,1,0.2,0
31_14,2017-07-10,15.13,1,0.45,0
31_14,2017-08-07,66.14999999999999,2,12.2,0
31_14,2017-08-14,16.53,1,1.1,0
31_14,2017-08-28,15.1,1,0.15,0
31_14,2017-09-11,16.22,1,1.625,0
31_14,2017-09-25,36.32,2,1.575,0
31_14,2017-10-02,16.32,1,1.225,0
